id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
1116,1224,0.2,139,622,709,621,11,4,14,Yes,4,dual,medium,Dual,2.0,9.0,43.4970703125,Touch,b,671,440998,69.78346456692913,87.42857142857143
1117,1970,0.3,80,654,882,2372,14,12,2,No,4,octa,medium,Dual,11.0,19.0,57.3662109375,Touch,none,1322,576828,28.937007874015748,985.0
1118,618,0.9,138,853,1781,2574,14,3,5,Yes,4,dual,medium,Dual,0.0,1.0,61.8623046875,Touch,none,1153,1519193,233.72703412073488,123.6
1119,1537,0.8,158,686,1305,2857,17,14,2,No,4,quad,high,Single,11.0,17.0,45.603515625,Touch,a,1308,895230,36.69853768278965,768.5
1120,1018,0.6,153,992,1433,3143,17,12,20,No,2,octa,medium,Single,8.0,10.0,15.7421875,Touch,none,653,1421536,47.01443569553806,50.9
1121,1545,0.1,173,115,1352,3197,14,9,6,No,4,penta,medium,Dual,15.0,20.0,34.8505859375,LCD,g,1140,155480,59.14260717410324,257.5
1122,1871,0.4,144,275,1966,2727,15,8,11,No,4,octa,medium,Single,4.0,5.0,40.8037109375,LCD,none,1200,540650,96.75196850393701,170.0909090909091
1123,1729,0.9,186,461,1178,1519,9,4,5,Yes,3,single,medium,Dual,1.0,6.0,12.0966796875,LCD,n,834,543058,115.94488188976378,345.8
1124,680,0.1,131,1428,1500,2438,14,2,17,Yes,4,triple,medium,Dual,9.0,11.0,9.5322265625,LCD,none,1152,2142000,295.2755905511811,40.0
1125,1106,0.7,107,614,1212,2674,9,3,9,Yes,3,triple,medium,Single,4.0,9.0,53.111328125,LCD,b,553,744168,159.0551181102362,122.88888888888889
1126,635,0.3,97,193,989,2107,13,12,12,Yes,4,penta,low,Dual,1.0,13.0,49.2294921875,LCD,none,644,190877,32.447506561679795,52.916666666666664
1127,618,0.2,143,1105,1602,2262,16,15,4,No,2,single,low,Single,8.0,14.0,15.9326171875,Touch,none,598,1770210,42.047244094488185,154.5
1128,1671,0.9,179,398,1263,815,16,6,10,No,3,octa,low,Dual,13.0,18.0,5.75,Touch,b,711,502674,82.8740157480315,167.1
1129,1562,0.1,105,480,728,2829,13,10,3,Yes,4,hepta,medium,Dual,0.0,9.0,51.216796875,Touch,g,1087,349440,28.661417322834644,520.6666666666666
1130,1975,0.9,151,775,1607,3022,13,5,19,Yes,2,single,medium,Dual,2.0,17.0,30.5615234375,LCD,a,853,1245425,126.53543307086613,103.94736842105263
1131,831,0.7,134,1482,1490,2573,16,12,18,Yes,4,octa,low,Single,2.0,9.0,61.0244140625,LCD,a,866,2208180,48.884514435695536,46.166666666666664
1132,1524,0.6,174,154,550,2678,16,5,13,Yes,3,quad,medium,Dual,0.0,1.0,9.9990234375,LCD,a,980,84700,43.30708661417323,117.23076923076923
1133,1528,0.8,129,454,1762,1282,11,9,11,Yes,4,penta,medium,Dual,3.0,6.0,54.423828125,Touch,a,662,799948,77.07786526684164,138.9090909090909
1134,1447,0.2,155,737,1455,568,12,11,8,Yes,2,octa,high,Dual,2.0,16.0,9.447265625,LCD,none,679,1072335,52.07587687902649,180.875
1135,1344,0.5,190,419,556,2074,8,1,5,No,3,single,medium,Single,1.0,3.0,14.03125,Touch,none,828,232964,218.89763779527559,268.8
1136,564,0.7,130,853,1737,2227,9,2,14,No,3,dual,high,Dual,1.0,3.0,8.23046875,LCD,g,847,1481661,341.92913385826773,40.285714285714285
1137,921,0.1,83,1211,1229,1080,10,0,6,No,2,dual,low,Dual,1.0,3.0,59.53515625,LCD,a,625,1488319,inf,153.5
1138,1413,0.2,200,314,1606,2867,5,4,15,Yes,2,hexa,medium,Single,2.0,6.0,10.794921875,Touch,none,665,504284,158.07086614173227,94.2
1139,831,0.5,86,172,1239,1075,12,11,3,No,3,hexa,high,Single,10.0,12.0,54.1259765625,Touch,none,653,213108,44.34502505368647,277.0
1140,802,0.6,153,527,734,3063,17,13,4,No,2,penta,low,Dual,3.0,6.0,42.6328125,Touch,none,904,386818,22.228952150211992,200.5
1141,1923,1.0,86,874,1264,2479,9,2,15,No,3,quad,medium,Single,3.0,4.0,23.8974609375,Touch,none,809,1104736,248.81889763779526,128.2
1142,1193,0.4,196,674,864,2394,19,11,14,Yes,3,triple,high,Single,10.0,17.0,55.26171875,Touch,none,895,582336,30.923407301360058,85.21428571428571
1143,904,0.8,112,657,1014,2814,13,3,19,Yes,4,triple,medium,Dual,10.0,11.0,30.423828125,LCD,none,813,666198,133.0708661417323,47.578947368421055
1144,1285,1.0,140,475,500,2094,8,0,10,No,4,hepta,high,Single,1.0,2.0,50.3544921875,LCD,none,1023,237500,inf,128.5
1145,1635,0.6,182,1209,1411,2315,10,1,2,No,4,quad,high,Dual,0.0,0.0,2.37109375,Touch,none,962,1705899,555.511811023622,817.5
1146,1923,0.9,154,15,525,2519,13,0,16,No,4,quad,medium,Dual,5.0,6.0,14.068359375,LCD,g,915,7875,inf,120.1875
1147,1851,0.9,198,293,1967,735,7,6,14,Yes,4,hexa,medium,Dual,3.0,11.0,12.4169921875,LCD,n,711,576331,129.06824146981626,132.21428571428572
1148,727,1.0,131,813,1377,1891,19,13,7,Yes,4,hepta,medium,Single,0.0,1.0,31.7314453125,LCD,b,842,1119501,41.70199878861296,103.85714285714286
1149,1396,0.1,118,173,1843,1386,7,1,8,No,4,hexa,medium,Dual,0.0,1.0,43.3935546875,Touch,b,619,318839,725.5905511811023,174.5
1150,877,0.8,135,457,652,3260,14,12,6,No,4,single,medium,Dual,9.0,14.0,45.44140625,LCD,none,943,297964,21.391076115485564,146.16666666666666
1151,696,0.2,103,533,797,2022,14,11,4,Yes,4,triple,high,Single,11.0,13.0,34.8798828125,LCD,n,725,424801,28.52541159627774,174.0
1152,1009,0.6,102,912,1043,1716,7,5,15,Yes,2,octa,medium,Dual,2.0,14.0,2.3359375,LCD,none,816,951216,82.1259842519685,67.26666666666667
1153,1526,0.3,116,798,1418,3317,7,1,8,No,4,penta,medium,Dual,2.0,6.0,37.8232421875,Touch,a,1160,1131564,558.267716535433,190.75
1154,987,0.8,192,412,565,1454,11,3,8,No,3,hepta,medium,Dual,1.0,3.0,20.1484375,Touch,none,700,232780,74.1469816272966,123.375
1155,1414,0.5,101,130,887,2290,13,0,12,Yes,4,quad,medium,Dual,0.0,1.0,48.2998046875,Touch,none,713,115310,inf,117.83333333333333
1156,1732,0.3,172,201,656,3940,17,11,20,No,2,penta,low,Single,2.0,3.0,60.1923828125,Touch,g,908,131856,23.478883321403003,86.6
1157,1587,0.9,148,299,874,461,17,4,4,Yes,3,octa,low,Single,0.0,15.0,49.6640625,LCD,a,671,261326,86.02362204724409,396.75
1158,1097,0.1,160,1277,1352,2219,15,6,12,No,4,hepta,low,Single,10.0,15.0,21.1025390625,LCD,g,1132,1726504,88.71391076115486,91.41666666666667
1159,504,0.5,178,626,1195,470,6,0,16,No,3,triple,high,Dual,0.0,0.0,38.9345703125,LCD,none,550,748070,inf,31.5
1160,1159,0.2,80,378,751,2495,10,0,9,No,4,octa,high,Single,13.0,18.0,28.0185546875,Touch,a,911,283878,inf,128.77777777777777
1161,1910,0.6,146,333,639,2944,8,7,2,No,3,hepta,medium,Single,0.0,2.0,28.4375,Touch,a,886,212787,35.9392575928009,955.0
1162,865,0.1,159,805,1804,2361,16,11,19,No,3,triple,medium,Dual,8.0,9.0,58.3759765625,LCD,b,870,1452220,64.56692913385827,45.526315789473685
1163,1930,0.8,186,1901,1920,1783,17,3,13,Yes,2,octa,medium,Single,11.0,12.0,16.48828125,LCD,n,915,3649920,251.96850393700788,148.46153846153845
1164,860,0.7,170,1573,1581,2832,13,7,20,Yes,4,triple,medium,Dual,8.0,13.0,39.5419921875,Touch,a,925,2486913,88.92013498312711,43.0
1165,1268,0.9,182,360,912,931,11,5,20,Yes,4,hexa,high,Single,9.0,17.0,41.4453125,Touch,none,916,328320,71.81102362204724,63.4
1166,999,0.1,167,20,745,1344,17,10,5,Yes,4,quad,medium,Dual,0.0,1.0,26.8232421875,LCD,none,827,14900,29.330708661417322,199.8
1167,622,0.3,127,98,511,3916,13,1,5,No,4,dual,low,Single,0.0,0.0,9.26171875,LCD,g,1263,50078,201.1811023622047,124.4
1168,1250,0.2,182,703,1011,1882,14,1,14,Yes,2,hepta,medium,Single,8.0,20.0,43.6806640625,LCD,none,752,710733,398.0314960629921,89.28571428571429
1169,763,0.3,104,273,1278,2865,11,6,9,Yes,4,penta,low,Single,9.0,12.0,50.171875,Touch,b,910,348894,83.85826771653544,84.77777777777777
1170,1100,0.1,112,919,1344,757,12,2,16,Yes,3,octa,medium,Single,12.0,14.0,15.15625,Touch,b,551,1235136,264.56692913385825,68.75
1171,815,0.3,85,982,1291,3469,5,4,6,No,3,hexa,medium,Dual,4.0,12.0,50.5283203125,LCD,a,918,1267762,127.06692913385827,135.83333333333334
1172,618,0.2,88,879,896,2399,18,15,17,Yes,4,triple,low,Dual,2.0,7.0,56.1181640625,Touch,b,738,787584,23.517060367454068,36.35294117647059
1173,553,0.7,136,1287,1892,3300,12,10,20,Yes,4,dual,medium,Dual,0.0,1.0,18.0673828125,LCD,none,863,2435004,74.48818897637794,27.65
1174,673,0.4,84,1109,1247,2719,19,2,9,Yes,3,dual,medium,Dual,2.0,9.0,3.4599609375,Touch,g,867,1382923,245.4724409448819,74.77777777777777
1175,563,0.3,115,211,684,3012,14,4,15,No,3,hepta,medium,Dual,3.0,12.0,46.6591796875,LCD,none,605,144324,67.32283464566929,37.53333333333333
1176,1590,0.5,187,1058,1109,2836,6,5,4,No,4,quad,medium,Dual,12.0,15.0,14.568359375,LCD,none,1007,1173322,87.32283464566929,397.5
1177,1031,0.1,121,532,1247,2385,11,7,16,Yes,4,dual,medium,Dual,2.0,9.0,11.3369140625,LCD,none,1123,663404,70.13498312710911,64.4375
1178,909,0.4,97,290,773,594,12,0,4,Yes,3,triple,low,Dual,9.0,10.0,29.388671875,Touch,a,663,224170,inf,227.25
1179,1880,0.6,104,890,1019,2968,9,0,3,No,4,quad,low,Single,0.0,1.0,7.111328125,Touch,none,1380,906910,inf,626.6666666666666
1180,1479,0.1,146,327,645,3762,12,10,5,Yes,4,hexa,medium,Dual,0.0,0.0,24.1240234375,LCD,none,885,210915,25.393700787401574,295.8
1181,1271,0.9,161,1260,1788,892,15,13,20,No,2,single,medium,Dual,0.0,1.0,2.1748046875,Touch,none,655,2252880,54.14900060569352,63.55
1182,709,0.1,81,570,1422,467,17,11,5,No,4,octa,medium,Single,11.0,15.0,12.7490234375,Touch,b,640,810540,50.89477451682176,141.8
1183,1744,0.7,158,621,1558,345,10,6,14,No,4,single,high,Single,0.0,0.0,61.001953125,LCD,none,795,967518,102.23097112860893,124.57142857142857
1184,1314,0.8,116,328,1858,3033,9,8,17,Yes,4,hepta,medium,Single,0.0,1.0,39.9189453125,Touch,a,1241,609424,91.43700787401575,77.29411764705883
1185,1136,0.9,150,1307,1767,2110,9,5,16,No,4,hexa,low,Single,0.0,2.0,9.1845703125,LCD,g,1022,2309469,139.13385826771653,71.0
1186,1039,0.3,125,497,618,3105,14,8,5,Yes,2,octa,high,Single,11.0,13.0,55.1748046875,Touch,a,851,307146,30.413385826771652,207.8
1187,1300,0.1,156,219,1037,874,15,3,10,Yes,3,hexa,low,Single,5.0,7.0,61.2587890625,Touch,none,645,227103,136.08923884514437,130.0
1188,732,0.6,188,1163,1554,3681,19,3,15,Yes,4,hepta,high,Dual,7.0,11.0,38.69921875,Touch,a,1180,1807302,203.93700787401573,48.8
1189,511,0.7,180,24,759,3865,8,3,7,No,4,dual,low,Dual,1.0,10.0,51.3046875,LCD,b,980,18216,99.60629921259843,73.0
1190,1092,0.5,167,468,571,737,14,4,11,Yes,2,triple,low,Dual,10.0,14.0,11.2314453125,Touch,none,427,267228,56.2007874015748,99.27272727272727
1191,921,0.1,170,1272,1469,3153,8,2,11,Yes,4,hepta,medium,Dual,12.0,18.0,10.1796875,Touch,none,1413,1868568,289.1732283464567,83.72727272727273
1192,1030,0.7,147,503,551,2800,8,6,12,Yes,4,single,low,Single,4.0,8.0,36.455078125,LCD,n,988,277153,36.15485564304462,85.83333333333333
1193,1130,0.9,101,1495,1579,315,14,5,11,No,3,single,medium,Dual,0.0,8.0,27.3076171875,Touch,none,655,2360605,124.33070866141732,102.72727272727273
1194,1299,0.8,187,1333,1838,1412,13,1,20,No,2,octa,high,Dual,2.0,6.0,58.84375,Touch,a,665,2450054,723.6220472440945,64.95
1195,1009,0.6,115,267,1841,2286,19,8,13,Yes,4,hepta,high,Dual,7.0,15.0,2.232421875,LCD,none,968,491547,90.60039370078741,77.61538461538461
1196,1735,0.1,140,149,876,2392,17,15,19,No,3,dual,medium,Dual,16.0,17.0,33.857421875,LCD,b,597,130524,22.992125984251967,91.3157894736842
1197,1129,0.5,185,1070,1079,1857,8,4,5,Yes,3,dual,high,Dual,0.0,2.0,48.22265625,Touch,a,772,1154530,106.2007874015748,225.8
1198,708,0.3,116,206,620,1419,10,6,16,No,3,hepta,medium,Single,0.0,1.0,25.431640625,Touch,g,745,127720,40.682414698162724,44.25
1199,894,0.1,123,158,747,3305,12,7,2,No,4,dual,low,Single,2.0,3.0,57.388671875,LCD,none,824,118026,42.01349831271091,447.0
1200,530,0.3,88,48,1012,959,17,7,6,No,2,hexa,high,Single,1.0,20.0,31.3994140625,Touch,none,394,48576,56.91788526434196,88.33333333333333
1201,1481,0.5,105,249,522,2635,17,16,4,Yes,3,triple,medium,Dual,0.0,0.0,34.3876953125,LCD,g,852,129978,12.844488188976378,370.25
1202,1068,0.6,194,935,1499,1754,17,7,9,No,4,penta,high,Dual,0.0,1.0,44.640625,LCD,g,819,1401565,84.3082114735658,118.66666666666667
1203,1487,0.7,84,140,768,2563,18,4,14,No,4,triple,low,Single,6.0,12.0,55.634765625,LCD,none,909,107520,75.59055118110236,106.21428571428571
1204,1524,1.0,96,184,740,1936,7,0,9,No,4,quad,high,Dual,11.0,20.0,40.4443359375,Touch,n,990,136160,inf,169.33333333333334
1205,1093,0.3,196,238,807,1869,8,5,4,No,4,octa,medium,Dual,2.0,14.0,22.0478515625,Touch,n,953,192066,63.54330708661418,273.25
1206,1816,0.1,186,800,1089,3637,11,7,16,Yes,2,penta,medium,Dual,0.0,2.0,49.2568359375,LCD,b,1308,871200,61.24859392575929,113.5
1207,627,0.8,142,211,507,896,17,6,14,No,2,triple,medium,Single,2.0,8.0,20.48046875,LCD,none,462,106977,33.267716535433074,44.785714285714285
1208,989,0.4,132,670,804,2349,10,1,20,Yes,4,triple,low,Single,13.0,15.0,49.990234375,LCD,g,932,538680,316.53543307086613,49.45
1209,1895,0.7,134,725,1335,774,15,4,6,No,4,single,low,Single,2.0,11.0,5.5869140625,Touch,none,1007,967875,131.39763779527559,315.8333333333333
1210,805,0.9,168,81,1544,3397,7,6,2,Yes,4,triple,medium,Dual,0.0,10.0,57.3056640625,LCD,none,862,125064,101.31233595800524,402.5
1211,713,0.4,181,1211,1378,485,10,6,4,Yes,4,octa,medium,Single,7.0,9.0,2.3037109375,Touch,n,800,1668758,90.41994750656167,178.25
1212,864,0.7,148,1362,1378,3964,13,8,12,No,4,quad,high,Single,10.0,15.0,24.1044921875,Touch,none,1243,1876836,67.81496062992126,72.0
1213,1177,1.0,181,945,1923,1887,8,5,11,No,3,quad,low,Single,1.0,7.0,11.2529296875,Touch,a,943,1817235,151.4173228346457,107.0
1214,582,0.7,107,1043,1702,2977,6,1,20,No,2,triple,low,Single,8.0,11.0,31.8134765625,Touch,b,750,1775186,670.0787401574803,29.1
1215,1898,0.2,185,444,739,2114,10,5,19,No,4,hepta,medium,Dual,3.0,4.0,55.322265625,Touch,a,1164,328116,58.18897637795276,99.89473684210526
1216,1158,0.7,123,311,1796,1542,17,9,15,No,4,dual,low,Dual,1.0,20.0,28.943359375,LCD,n,747,558556,78.56517935258093,77.2
1217,1451,0.6,181,812,1456,3038,15,7,18,Yes,4,octa,low,Single,5.0,12.0,56.025390625,LCD,a,1040,1182272,81.88976377952756,80.61111111111111
1218,1820,0.9,163,202,1884,2481,11,9,11,Yes,2,hepta,medium,Single,5.0,10.0,49.7431640625,LCD,none,890,380568,82.41469816272966,165.45454545454547
1219,984,0.8,140,531,707,841,18,15,16,No,4,triple,low,Dual,3.0,20.0,9.212890625,LCD,none,744,375417,18.556430446194224,61.5
1220,580,0.4,135,404,898,3565,12,11,8,Yes,3,quad,medium,Dual,0.0,5.0,24.279296875,LCD,a,524,362792,32.140300644237655,72.5
1221,1263,0.4,146,954,1609,1958,9,6,4,Yes,3,hexa,medium,Single,0.0,3.0,5.1845703125,Touch,a,865,1534986,105.57742782152232,315.75
1222,1237,0.1,87,274,603,2454,14,0,8,No,3,octa,low,Single,2.0,5.0,26.9697265625,Touch,a,641,165222,inf,154.625
1223,514,0.1,172,956,1723,3392,12,8,5,Yes,4,single,medium,Single,7.0,9.0,36.8203125,Touch,b,1020,1647188,84.79330708661418,102.8
1224,1515,0.9,184,1438,1593,262,14,4,20,No,4,triple,high,Single,0.0,1.0,55.0361328125,Touch,none,1046,2290734,156.79133858267716,75.75
1225,721,0.4,194,1446,1988,530,8,4,8,No,4,quad,low,Dual,6.0,9.0,5.9267578125,LCD,a,823,2874648,195.66929133858267,90.125
1226,603,0.7,126,692,1057,3703,13,1,9,Yes,2,triple,high,Dual,3.0,16.0,34.5458984375,LCD,b,1063,731444,416.14173228346453,67.0
1227,1426,0.4,109,777,1032,2562,5,1,3,Yes,4,single,high,Single,2.0,7.0,54.123046875,LCD,none,1001,801864,406.2992125984252,475.3333333333333
1228,1820,0.6,161,1157,1951,574,10,2,18,Yes,4,single,medium,Dual,0.0,3.0,63.1484375,Touch,none,967,2257307,384.0551181102362,101.11111111111111
1229,1215,0.1,130,454,1473,2632,7,1,15,No,2,quad,medium,Single,4.0,8.0,16.32421875,LCD,a,756,668742,579.9212598425197,81.0
1230,697,0.4,173,478,1477,259,12,6,4,No,4,dual,high,Dual,5.0,6.0,20.1044921875,Touch,b,646,706006,96.91601049868765,174.25
1231,717,0.6,198,217,1106,688,10,7,15,Yes,2,single,low,Dual,4.0,5.0,9.7919921875,Touch,none,410,240002,62.204724409448815,47.8
1232,1348,0.3,145,468,741,2554,19,1,12,Yes,2,hexa,medium,Dual,5.0,6.0,35.2001953125,Touch,none,528,346788,291.73228346456693,112.33333333333333
1233,1164,0.3,88,1107,1656,3859,11,10,17,Yes,2,single,high,Dual,0.0,6.0,60.205078125,Touch,none,1249,1833192,65.19685039370079,68.47058823529412
1234,578,0.3,170,626,1134,2977,15,12,5,Yes,4,penta,low,Single,9.0,13.0,61.3095703125,Touch,b,1257,709884,37.204724409448815,115.6
1235,1971,0.3,186,485,922,571,8,7,17,Yes,3,hepta,low,Dual,0.0,19.0,39.58203125,Touch,none,900,447170,51.856017997750286,115.94117647058823
1236,1794,0.5,86,43,627,402,14,7,14,Yes,4,hepta,low,Dual,5.0,7.0,53.8623046875,LCD,b,681,26961,35.26434195725534,128.14285714285714
1237,1558,0.1,114,322,1385,878,16,5,17,Yes,4,penta,high,Single,2.0,3.0,31.376953125,Touch,n,854,445970,109.05511811023622,91.6470588235294
1238,1597,0.5,85,880,1145,2130,8,3,15,Yes,4,single,low,Single,4.0,19.0,4.2958984375,Touch,none,1176,1007600,150.26246719160105,106.46666666666667
1239,1240,0.1,146,1511,1756,3260,13,1,17,No,2,dual,medium,Single,0.0,9.0,38.7197265625,LCD,n,932,2653316,691.3385826771654,72.94117647058823
1240,1994,0.6,88,667,711,454,11,8,6,Yes,4,octa,low,Dual,2.0,4.0,7.0576171875,Touch,none,679,474237,34.99015748031496,332.3333333333333
1241,1221,0.4,152,765,1899,2638,19,16,14,No,4,hepta,high,Single,7.0,19.0,34.6552734375,Touch,g,1177,1452735,46.72736220472441,87.21428571428571
1242,989,0.6,156,614,679,2819,16,13,5,Yes,4,octa,medium,Dual,11.0,17.0,23.96484375,LCD,g,802,416906,20.563294972743794,197.8
1243,1180,1.0,144,925,1252,1464,7,3,20,Yes,4,quad,medium,Single,5.0,20.0,49.408203125,Touch,b,831,1158100,164.3044619422572,59.0
1244,718,0.8,113,1185,1387,1824,11,9,3,No,3,hexa,high,Single,10.0,13.0,58.490234375,Touch,none,668,1643595,60.67366579177603,239.33333333333334
1245,1670,0.8,139,1706,1886,876,16,0,5,Yes,3,octa,medium,Dual,0.0,15.0,46.154296875,Touch,none,965,3217516,inf,334.0
1246,534,0.3,164,347,1477,2706,7,5,18,Yes,4,hepta,high,Single,1.0,9.0,20.67578125,Touch,none,801,512519,116.29921259842519,29.666666666666668
1247,1566,0.5,126,1603,1930,659,14,9,13,Yes,3,dual,low,Dual,0.0,0.0,20.4130859375,Touch,a,777,3093790,84.42694663167104,120.46153846153847
1248,1935,0.6,124,806,860,455,9,2,6,No,4,penta,low,Single,0.0,9.0,28.8447265625,LCD,g,941,693160,169.29133858267716,322.5
1249,504,0.4,163,1207,1539,2378,17,11,2,Yes,3,dual,high,Dual,2.0,10.0,53.0087890625,LCD,none,687,1857573,55.0823192555476,252.0
1250,913,0.3,103,431,1144,2278,15,3,18,No,4,single,medium,Dual,1.0,14.0,40.8720703125,Touch,none,906,493064,150.13123359580052,50.72222222222222
1251,1317,0.5,113,179,613,3436,16,13,5,No,2,penta,medium,Dual,2.0,3.0,42.482421875,Touch,g,959,109727,18.56450635978195,263.4
1252,917,0.5,88,423,909,3424,19,2,13,Yes,4,hexa,low,Single,1.0,2.0,30.939453125,Touch,none,877,384507,178.93700787401573,70.53846153846153
1253,712,0.6,99,1131,1743,401,5,0,10,No,3,hexa,high,Dual,1.0,3.0,48.3291015625,LCD,a,630,1971333,inf,71.2
1254,1083,0.9,126,925,1469,681,19,18,19,No,3,dual,medium,Single,6.0,20.0,51.419921875,Touch,a,594,1358825,32.13035870516185,57.0
1255,1039,0.1,136,62,544,3212,15,7,7,No,4,hexa,low,Single,5.0,8.0,6.36328125,LCD,n,1107,33728,30.596175478065238,148.42857142857142
1256,1747,0.7,185,800,873,3105,7,1,10,No,3,hexa,low,Single,4.0,12.0,13.0654296875,LCD,none,1001,698400,343.7007874015748,174.7
1257,1449,0.6,105,211,947,2036,5,1,10,Yes,2,hexa,low,Dual,0.0,0.0,50.984375,Touch,none,601,199817,372.8346456692913,144.9
1258,1872,0.2,139,81,1389,3153,16,15,5,Yes,3,hepta,low,Dual,14.0,18.0,48.0888671875,Touch,none,1151,112509,36.45669291338582,374.4
1259,1796,0.1,101,667,798,1642,9,4,3,No,2,quad,medium,Dual,5.0,6.0,7.1533203125,Touch,b,561,532266,78.54330708661418,598.6666666666666
1260,1097,0.8,181,405,519,509,15,12,12,No,3,single,medium,Single,0.0,17.0,59.3662109375,LCD,none,547,210195,17.02755905511811,91.41666666666667
1261,1562,0.8,172,678,1676,3465,16,11,6,No,4,octa,low,Dual,1.0,10.0,19.9716796875,Touch,none,1194,1136328,59.985683607730856,260.3333333333333
1262,1433,0.9,153,1619,1651,3900,18,16,2,Yes,4,hepta,high,Single,8.0,12.0,26.7080078125,LCD,g,1243,2672969,40.625,716.5
1263,740,0.2,123,935,1147,1105,7,6,19,No,2,single,medium,Single,1.0,11.0,12.419921875,Touch,a,575,1072445,75.26246719160105,38.94736842105263
1264,676,0.2,84,864,1011,2064,13,7,6,No,4,single,medium,Single,1.0,5.0,38.6953125,LCD,none,910,873504,56.86164229471316,112.66666666666667
1265,503,0.7,131,1495,1688,3117,19,6,9,Yes,4,single,medium,Dual,1.0,4.0,13.14453125,LCD,a,1093,2523560,110.76115485564304,55.888888888888886
1266,1020,0.7,96,870,1613,1142,13,9,8,No,4,triple,medium,Single,13.0,18.0,7.16796875,LCD,n,801,1403310,70.5599300087489,127.5
1267,896,0.3,111,1379,1469,1060,12,10,4,No,4,single,medium,Dual,3.0,4.0,4.2802734375,Touch,a,784,2025751,57.83464566929134,224.0
1268,1824,0.9,143,1055,1738,2381,14,1,5,Yes,4,dual,low,Single,4.0,5.0,18.9794921875,LCD,none,1261,1833590,684.251968503937,364.8
1269,1512,0.4,134,220,1838,3366,7,3,11,No,4,triple,low,Dual,1.0,2.0,53.3232421875,LCD,b,1266,404360,241.2073490813648,137.45454545454547
1270,1053,0.9,126,419,1261,1339,17,0,14,No,2,hexa,high,Single,7.0,17.0,41.6904296875,LCD,b,557,528359,inf,75.21428571428571
1271,1944,0.8,87,1111,1362,2560,7,3,8,Yes,4,quad,medium,Dual,0.0,10.0,30.5361328125,LCD,none,1060,1513182,178.74015748031496,243.0
1272,1174,0.8,91,1097,1461,285,19,7,3,No,4,dual,low,Dual,1.0,8.0,24.5478515625,LCD,b,754,1602717,82.17097862767154,391.3333333333333
1273,627,0.2,131,447,819,2476,17,1,10,Yes,4,hepta,medium,Dual,3.0,17.0,12.009765625,LCD,none,952,366093,322.4409448818898,62.7
1274,1602,0.6,118,273,1062,1862,16,9,2,No,4,single,high,Single,4.0,5.0,45.44921875,LCD,n,921,289926,46.45669291338583,801.0
1275,1733,0.9,170,590,997,3488,6,4,10,Yes,4,single,medium,Dual,4.0,15.0,6.5634765625,Touch,n,1135,588230,98.12992125984252,173.3
1276,586,0.5,142,116,598,3178,9,7,10,No,4,octa,medium,Dual,10.0,14.0,8.0830078125,LCD,b,984,69368,33.633295838020246,58.6
1277,1528,0.2,156,306,564,733,15,0,14,No,3,octa,high,Single,2.0,3.0,36.7763671875,Touch,none,523,172584,inf,109.14285714285714
1278,875,0.1,110,300,1316,756,14,5,6,No,2,hepta,low,Single,2.0,7.0,23.068359375,LCD,none,418,394800,103.62204724409449,145.83333333333334
1279,1602,0.4,170,1259,1746,3622,17,2,17,No,2,single,low,Single,12.0,13.0,57.115234375,Touch,a,904,2198214,343.7007874015748,94.23529411764706
1280,1426,0.7,174,1573,1694,1277,14,9,5,No,4,penta,medium,Single,4.0,16.0,12.2607421875,LCD,none,1087,2664662,74.10323709536308,285.2
